0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.782441340954656409e-02,-3.099197765355998779e-01,7.775547645511108330e-01,-4.149068023273425609e-01,1.901231106193132514e-02,-2.295913773721052625e-02,-5.951491572356132354e-02,4.327312157368888301e-01,4.462772632747754042e-01,-4.527083723649601987e-01,1.573341406358066408e-01,-1.637652497259982354e-01,0.000000000000000000e+00
-5.798038765512739112e-02,-3.244119312117194620e-01,7.862976544084406827e-01,4.147369927971161774e-02,1.335878252828815782e+00,-2.821446798071562512e+00,1.366960668202043649e+00,1.650665740087076117e-02,1.488917802198460150e+00,-1.634149594994499299e+00,5.490252023153401328e-01,-6.942569951113841675e-01,0.000000000000000000e+00
-8.789135521843467747e-02,-3.423095962594158159e-01,7.875227104361963715e-01,8.008593336964245357e-02,1.418704582668509850e+00,-2.777484036273592860e+00,1.181504501247045091e+00,7.805386466175923479e-03,2.247280692369853838e+00,-2.489377422876414503e+00,8.225155656710160246e-01,-1.064612296177581019e+00,0.000000000000000000e+00
-1.175162967112362289e-01,-3.601493336299919634e-01,7.877588826612990092e-01,1.124462834777676390e-01,1.474912293521379869e+00,-2.728257915469768591e+00,1.019761924481723758e+00,5.069971589546772017e-03,3.037620214549134445e+00,-3.296357894123774557e+00,1.132619194177519217e+00,-1.391356873752152223e+00,0.000000000000000000e+00
-1.468623835117705001e-01,-3.779711515827899881e-01,7.871913327477497724e-01,1.431333951531869875e-01,1.504371679758364611e+00,-2.676031472601425154e+00,8.840340060031084413e-01,3.728937666472368056e-03,3.854051349592348075e+00,-4.062015864418295763e+00,1.473334816875229158e+00,-1.681299331701171074e+00,0.000000000000000000e+00
-1.758887574833316314e-01,-3.957912967037386376e-01,7.859337400827832720e-01,1.729569669308465285e-01,1.510761393512026540e+00,-2.622572979342278732e+00,7.723176299623225605e-01,2.931727519951104598e-03,4.690141553787267270e+00,-4.790702968908876258e+00,1.838892221952214356e+00,-1.939453637073808245e+00,0.000000000000000000e+00
-2.045605236552740236e-01,-4.136143703680135175e-01,7.840730523741270552e-01,2.021575933558517890e-01,1.498635866193352539e+00,-2.569090179906846405e+00,6.811765684012691668e-01,2.402851273483636897e-03,5.540600032780263362e+00,-5.485868360008502975e+00,2.224566280894777481e+00,-2.169834608122997999e+00,0.000000000000000000e+00
-2.328494415822664476e-01,-4.314383285938990786e-01,7.816673276418709682e-01,2.308232447182831937e-01,1.472182790826295440e+00,-2.516265522547002753e+00,6.070195011764052406e-01,2.026097925504264513e-03,6.401413812309554530e+00,-6.150019320512053689e+00,2.626801811923356933e+00,-2.375407320125821453e+00,0.000000000000000000e+00
-2.607311130606163041e-01,-4.492567266753277888e-01,7.787503007465028659e-01,2.589870473806850648e-01,1.434784575451282906e+00,-2.464375138706689228e+00,5.466574846967060530e-01,1.743942719774122093e-03,7.269548358414099631e+00,-6.784883422251676066e+00,3.042959788799916243e+00,-2.558294852637454042e+00,0.000000000000000000e+00
-2.881832367981002063e-01,-4.670596196653093446e-01,7.753386308324020648e-01,2.866584389445534509e-01,1.389009815743775356e+00,-2.413412440179108387e+00,4.974359639977639636e-01,1.524646638302402631e-03,8.142619784151099438e+00,-7.391646939039966391e+00,3.471017840266125809e+00,-2.720044995154950573e+00,0.000000000000000000e+00
-3.151848437718102747e-01,-4.848339045669367575e-01,7.714382223573983399e-01,3.138353997553917085e-01,1.336759668424756908e+00,-2.363183789091236608e+00,4.571839461091639634e-01,1.349260246608025146e-03,9.018654608829837827e+00,-7.971155726638719408e+00,3.909342404528932668e+00,-2.861843522337770729e+00,0.000000000000000000e+00
-3.417160355638099722e-01,-5.025634704172566858e-01,7.670487791150989443e-01,3.405100459933447787e-01,1.279433991273611682e+00,-2.313374683260347897e+00,4.241139220810372645e-01,1.205768932547638143e-03,9.895936921792991114e+00,-8.524054790636093060e+00,4.356540134758617455e+00,-2.984658003601675880e+00,0.000000000000000000e+00
-3.677579311134180351e-01,-5.202293056573492613e-01,7.621668556751708401e-01,3.666714842675258823e-01,1.218070766652125103e+00,-2.263594102789264095e+00,3.967266697347584525e-01,1.086185058837093112e-03,1.077291685058610327e+01,-9.050877363496018901e+00,4.811367230431764952e+00,-3.089327743341641064e+00,0.000000000000000000e+00
-3.932926822348534746e-01,-5.378096178931819349e-01,7.567878560445618907e-01,3.923073847855834684e-01,1.153450804693225473e+00,-2.213404513580126132e+00,3.737364376555172285e-01,9.849903061828438767e-04,1.164815724056408897e+01,-9.552099284017247172e+00,5.272675865388585237e+00,-3.176617908841705695e+00,0.000000000000000000e+00
-4.183034990541790177e-01,-5.552799829555069566e-01,7.509073422037122469e-01,4.174048932058990191e-01,1.086172269261632906e+00,-2.162342723570535696e+00,3.540171634131580314e-01,8.982492534526826137e-04,1.252030307610089110e+01,-1.002817107396807472e+01,5.739383196696322464e+00,-3.247251194563465226e+00,0.000000000000000000e+00
